Iteration,Category,AUC,AUC Img,AUC Maha,AUC Comp
-1,screw_bag,95.11031353881805,82.16574683995015,86.06612099685674,87.95609493428907
-1,screw_bag,95.11031353881805,82.16574683995015,86.06612099685674,87.95609493428907
