Iteration,Category,AUC,AUC Img,AUC Maha,AUC Comp
-1,juice_bottle,99.72535530065863,97.43208003111471,97.65635460567843,86.69901937655813
-1,juice_bottle,99.72535530065863,97.43208003111471,97.65635460567843,86.69901937655813
