Iteration,Category,AUC,AUC Img,AUC Maha,AUC Comp
-1,pushpins,99.5213812846663,96.72866049677644,90.9611501398941,88.0601908379686
-1,pushpins,99.5213812846663,96.72866049677644,90.9611501398941,88.0601908379686
